"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Public.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.fj4d","Manipulation..Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Context","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Image","Spreadsheet..Audio","Spreadsheet..randomise_block","Spreadsheet..gloomy_rating","Spreadsheet..upset_rating","Spreadsheet..scared_rating","Spreadsheet..sad_rating","Spreadsheet..anxious_rating","Spreadsheet..happy_rating","Spreadsheet..satisfied_rating","Spreadsheet..excited_rating","Spreadsheet..joyful_rating","Spreadsheet..relaxed_rating","Store..progress","Store..progress_practice"
"49","849",1766168502661,"19/12/2025 18:21:42",1766168502661,-7,"19/12/2025 11:21:42",169297,29,"task-6dig","repeat-xtpj#1",51536129,"615ddab1e4f013092538b6c5",14784655,NA,"complete",NA,"69458e7e12e6f656a4eea69c","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","2560x1440","2560x1271",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1502237,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"50","841",1766170035390,"19/12/2025 18:47:15",1766170035390,-5,"19/12/2025 13:47:15",169297,29,"task-6dig","repeat-xtpj#1",51537930,"6276d97e209059496d37bf74",14784951,NA,"complete",NA,"69459865855a116bbd05c34a","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1745x982",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1170668,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"51","841",1766168880683,"19/12/2025 18:28:00",1766168880683,-5,"19/12/2025 13:28:00",169297,29,"task-6dig","repeat-xtpj#1",51536773,"6287f4819c5fc8c4d48cc885",14784795,NA,"complete",NA,"6945939866ab04b1711dd301","computer","Desktop or Laptop","Windows 10","Firefox 146.0","2560x1440","2560x1307",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1287108,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"52","841",1766173881575,"19/12/2025 19:51:21",1766173881575,-6,"19/12/2025 13:51:21",169297,29,"task-6dig","repeat-xtpj#1",51540582,"628deac8711dee5dbda650ae",14785302,NA,"complete",NA,"6945a7f6fe4f67407c57a428","computer","Desktop or Laptop","Windows 10","Chrome 142.0.0.0","1920x1080","1920x945",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,839411,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"53","841",1766168805334,"19/12/2025 18:26:45",1766168805334,-5,"19/12/2025 13:26:45",169297,29,"task-6dig","repeat-xtpj#2",51536307,"629e1738fcc7d0b6acfe5280",14784694,NA,"complete",NA,"69459100242bfcdf46051c11","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1920x911",NA,NA,0,"rating-task",17,"Incorrect~Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1651055,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"54","841",1766167769957,"19/12/2025 18:09:29",1766167769957,-6,"19/12/2025 12:09:29",169297,29,"task-6dig","repeat-xtpj#1",51534537,"62a889993e01c9e01ee7066e",14784435,NA,"complete",NA,"69458c92850ce8798a57b02e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 142.0.0.0","1680x1050","1680x962",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1899411,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"55","839",1766167794944,"19/12/2025 18:09:54",1766167794944,-5,"19/12/2025 13:09:54",169297,29,"task-6dig","repeat-xtpj#1",51535671,"62b20c0065e9809e66d13fa5",14784631,NA,"complete",NA,"69458fb333d102941b804eea","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1366x768","1517x853",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1184204,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"56","841",1766170564213,"19/12/2025 18:56:04",1766170564213,-5,"19/12/2025 13:56:04",169297,29,"task-6dig","repeat-xtpj#1",51538046,"62c84ca82b03c9aedbca4a2a",14784936,NA,"complete",NA,"69459656c0538a4f0a45f955","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 143.0.0.0","1280x800","1280x712",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1541717,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"57","841",1766167846110,"19/12/2025 18:10:46",1766167846110,-5,"19/12/2025 13:10:46",169297,29,"task-6dig","repeat-xtpj#1",51534600,"62d43cee3d60ac98c1dcacc8",14784441,NA,"complete",NA,"69458cacab748cbf2ed1eb60","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1600x900","1600x900",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1980124,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"58","843",1766167503011,"19/12/2025 18:05:03",1766167503011,-5,"19/12/2025 13:05:03",169297,29,"task-6dig","repeat-xtpj#1",51535340,"63026053812fe400f2929701",14784549,NA,"complete",NA,"69458e2de87b27939b93e16a","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1920x1080",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1166515,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"59","841",1766168183767,"19/12/2025 18:16:23",1766168183767,-5,"19/12/2025 13:16:23",169297,29,"task-6dig","repeat-xtpj#1",51535593,"63174b4e900ff6c7b0444f29",14784582,NA,"complete",NA,"69458def22424c75f8d15937","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1536x864",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1620267,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"60","841",1766167575157,"19/12/2025 18:06:15",1766167575157,-6,"19/12/2025 12:06:15",169297,29,"task-6dig","repeat-xtpj#1",51535534,"63268ad93b6ecc1acf782a21",14784617,NA,"complete",NA,"69458f5608633aa46be963c3","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1366x768","1366x768",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1075858,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"61","841",1766170787935,"19/12/2025 18:59:47",1766170787935,-6,"19/12/2025 12:59:47",169297,29,"task-6dig","repeat-xtpj#2",51537624,"632b3017a1169b3aa44c0d66",14784686,NA,"complete",NA,"69458d529bb991299ceea7ee","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1536x864","1536x864",NA,NA,0,"rating-task",17,"Incorrect~Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,2255398,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"62","841",1766170184988,"19/12/2025 18:49:44",1766170184988,-6,"19/12/2025 12:49:44",169297,29,"task-6dig","repeat-xtpj#1",51538086,"63474e67a5fd298c6103c409",14784491,NA,"complete",NA,"69458d54c08ca562de0669d5","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1536x864","1536x864",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1075549,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"63","833",1766171560995,"19/12/2025 19:12:40",1766171560995,-7,"19/12/2025 12:12:40",169297,29,"task-6dig","repeat-xtpj#1",51538710,"639b9ab341f4429b1b3c06a2",14785048,NA,"complete",NA,"69459cf84f6c8f2faec7348b","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1614x908","1794x1009",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1359949,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"64","853",1766169525342,"19/12/2025 18:38:45",1766169525342,-6,"19/12/2025 12:38:45",169297,29,"task-6dig","repeat-xtpj#1",51536961,"63ae31ff5c725a41082afc56",14784802,NA,"complete",NA,"694593a22f635ad6cb844e5c","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1280x720",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1723282,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"65","842",1766171462123,"19/12/2025 19:11:02",1766171462123,-5,"19/12/2025 14:11:02",169297,29,"task-6dig","repeat-xtpj#1",51536504,"63b18d94775ad4aad221103c",14784720,NA,"complete",NA,"69458d6e648d52a20a3ef9f1","computer","Desktop or Laptop","Windows 10","Chrome 141.0.0.0","1536x864","1536x864",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,4117565,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"66","841",1766170557880,"19/12/2025 18:55:57",1766170557880,-5,"19/12/2025 13:55:57",169297,29,"task-6dig","repeat-xtpj#1",51538282,"63bc9e8cd8106f8d94c636d4",14784985,NA,"complete",NA,"69459a491790b08061143ccb","computer","Desktop or Laptop","Windows 10","Chrome 142.0.0.0","1536x864","1396x654",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1095332,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"67","841",1766168702877,"19/12/2025 18:25:02",1766168702877,-5,"19/12/2025 13:25:02",169297,29,"task-6dig","repeat-xtpj#1",51536512,"63d2a4b549eb02187fd40092",14784719,NA,"complete",NA,"694591472830f653b08a1254","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1829x1029","1830x940",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1142189,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"68","838",1766176005486,"19/12/2025 20:26:45",1766176005486,-8,"19/12/2025 12:26:45",169297,29,"task-6dig","repeat-xtpj#2",51540133,"63ed78d1217e614a3c6b392e",14785230,NA,"complete",NA,"6945a4ac2a0b79e6e8c1829a","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1920x911",NA,NA,0,"rating-task",17,"Incorrect~Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,3616897,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"69","841",1766177228912,"19/12/2025 20:47:08",1766177228912,-5,"19/12/2025 15:47:08",169297,29,"task-6dig","repeat-xtpj#1",51541329,"63eec085b1d2e79ac4fbbd78",14785366,NA,"complete",NA,"6945a98e308496acd095b79e","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1920x1080",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,2676411,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"70","841",1766169075313,"19/12/2025 18:31:15",1766169075313,-5,"19/12/2025 13:31:15",169297,29,"task-6dig","repeat-xtpj#1",51536227,"63f82a4ff43ec144ca3622a8",14784652,NA,"complete",NA,"69458fdc258a6ccfddf5ec55","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1920x919",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1992003,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"71","841",1766169426050,"19/12/2025 18:37:06",1766169426050,-5,"19/12/2025 13:37:06",169297,29,"task-6dig","repeat-xtpj#1",51535888,"6407946a4bb4212372843398",14784649,NA,"complete",NA,"69458df73e633cc21ee8a3cc","computer","Desktop or Laptop","Mac OS 10.15","Firefox 146.0","1680x1050","1680x966",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,2635237,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"72","841",1766167239147,"19/12/2025 18:00:39",1766167239147,-8,"19/12/2025 10:00:39",169297,29,"task-6dig","repeat-xtpj#1",51535145,"64275e53f51a5ed4f6b7d019",14784540,NA,"complete",NA,"69458dfca014f6f376ac8c79","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1689x872",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1024723,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"73","841",1766167268325,"19/12/2025 18:01:08",1766167268325,-6,"19/12/2025 12:01:08",169297,29,"task-6dig","repeat-xtpj#1",51534928,"64345edc0fd9813bdd9ef181",14784484,NA,"complete",NA,"69458d42831ddf4d23f2a7a5","computer","Desktop or Laptop","Windows 10","Edge 143.0.0.0","1366x768","1366x768",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1196741,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"74","844",1766171655556,"19/12/2025 19:14:15",1766171655556,-5,"19/12/2025 14:14:15",169297,29,"task-6dig","repeat-xtpj#1",51536131,"64551d250ef342507eb0edf9",14784704,NA,"complete",NA,"69459154289970e92fd68e34","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","2560x1440","2560x1311",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,4647906,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"75","841",1766167638821,"19/12/2025 18:07:18",1766167638821,-6,"19/12/2025 12:07:18",169297,29,"task-6dig","repeat-xtpj#2",51535037,"64b3ebc9ad6778799f835dcb",14784477,NA,"complete",NA,"69458d1999ebbf11f43829c9","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1366x768","1366x768",NA,NA,0,"rating-task",17,"Incorrect~Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1489020,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"76","841",1766168509620,"19/12/2025 18:21:49",1766168509620,-6,"19/12/2025 12:21:49",169297,29,"task-6dig","repeat-xtpj#3",51536257,"64d52f6f30852f26223d1e84",14784683,NA,"complete",NA,"694590c025a60104881724c6","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1920x945",NA,NA,0,"rating-task",17,"Incorrect~Incorrect~Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1395121,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"77","841",1766168254935,"19/12/2025 18:17:34",1766168254935,-6,"19/12/2025 12:17:34",169297,29,"task-6dig","repeat-xtpj#1",51535708,"64d91e8194411a7a62506acc",14784535,NA,"complete",NA,"69458dedeb784352f255a751","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1920x945",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1616554,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"78","840",1766167334725,"19/12/2025 18:02:14",1766167334725,-5,"19/12/2025 13:02:14",169297,29,"task-6dig","repeat-xtpj#1",51535385,"650b03136ab3d4c832d98b71",14784577,NA,"complete",NA,"69458ea441adab68eb80e07f","computer","Desktop or Laptop","Windows 10","Edge 143.0.0.0","1920x1080","1912x956",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,965669,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"79","841",1766168452648,"19/12/2025 18:20:52",1766168452648,-8,"19/12/2025 10:20:52",169297,29,"task-6dig","repeat-xtpj#1",51535997,"651c18b7be672ec76e5f6860",14784668,NA,"complete",NA,"69459066d776862c1a55a54c","computer","Desktop or Laptop","Windows 10","Chrome 142.0.0.0","1920x1080","1920x1080",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1560130,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"80","841",1766168620273,"19/12/2025 18:23:40",1766168620273,-5,"19/12/2025 13:23:40",169297,29,"task-6dig","repeat-xtpj#1",51536565,"6544ff9e0fb2eaaf83e2de5c",14784669,NA,"complete",NA,"694590746d0e71e3d1effa36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 143.0.0.0","1710x1107","1710x947",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1249055,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"81","841",1766167906336,"19/12/2025 18:11:46",1766167906336,-7,"19/12/2025 11:11:46",169297,29,"task-6dig","repeat-xtpj#1",51534691,"6548f960db60a00d76e92695",14784458,NA,"complete",NA,"69458cba04988aab3555263d","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1377x699",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1988367,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"82","844",1766171490712,"19/12/2025 19:11:30",1766171490712,-5,"19/12/2025 14:11:30",169297,29,"task-6dig","repeat-xtpj#1",51538562,"655386dc470f6217a78fec03",14784462,NA,"complete",NA,"69458ccf36958373d8c8ee16","computer","Desktop or Laptop","Windows 10","Chrome 142.0.0.0","1920x1080","1920x1080",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1523229,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"83","841",1766168137931,"19/12/2025 18:15:37",1766168137931,-5,"19/12/2025 13:15:37",169297,29,"task-6dig","repeat-xtpj#1",51536275,"655b6a0d11066d07716ab0b5",14784718,NA,"complete",NA,"694591381883b1925b3041ed","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1536x864","1536x864",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1018578,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"84","841",1766171457862,"19/12/2025 19:10:57",1766171457862,-5,"19/12/2025 14:10:57",169297,29,"task-6dig","repeat-xtpj#1",51538093,"65a7027c88eae2b9a68ae596",14784940,NA,"complete",NA,"694594e4b6e4544532d14d43","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 141.0.0.0","1616x909","1616x909",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,2327220,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"85","832",1766172752834,"19/12/2025 19:32:32",1766172752834,-8,"19/12/2025 11:32:32",169297,29,"task-6dig","repeat-xtpj#2",51539104,"65b1193868f3449f46325ea8",14785101,NA,"complete",NA,"6945938929c883588a9c6d0a","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1920x945",NA,NA,0,"rating-task",17,"Incorrect~Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1975680,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"86","841",1766167653240,"19/12/2025 18:07:33",1766167653240,-5,"19/12/2025 13:07:33",169297,29,"task-6dig","repeat-xtpj#1",51535035,"65bf9aeb592e888df327d648",14784456,NA,"complete",NA,"69458ccd035d083ee558f781","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1366x768","1366x768",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1506630,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"87","840",1766167979476,"19/12/2025 18:12:59",1766167979476,-6,"19/12/2025 12:12:59",169297,29,"task-6dig","repeat-xtpj#2",51535692,"65c12e15de9c876d82fcd335",14784592,NA,"complete",NA,"69458cf9622e7a4cb77dac75","computer","Desktop or Laptop","Windows 10","Chrome 142.0.0.0","1536x864","1536x730",NA,NA,0,"rating-task",17,"Incorrect~Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1351228,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"88","841",1766168177547,"19/12/2025 18:16:17",1766168177547,-8,"19/12/2025 10:16:17",169297,29,"task-6dig","repeat-xtpj#1",51535018,"65ccfdf16bdcab83d5bd1163",14784490,NA,"complete",NA,"69458d564dd74a5a430359c2","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","3440x1440","2333x1218",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,2045452,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"89","841",1766168557608,"19/12/2025 18:22:37",1766168557608,-5,"19/12/2025 13:22:37",169297,29,"task-6dig","repeat-xtpj#1",51534913,"65e375588229327640a29ad9",14784493,NA,"complete",NA,"69458d5b81ab4f78cb89401b","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 142.0.0.0","1920x1080","1920x911",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,2136633,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"90","841",1766167424773,"19/12/2025 18:03:44",1766167424773,-6,"19/12/2025 12:03:44",169297,29,"task-6dig","repeat-xtpj#1",51535168,"65e64c08cd1bf3d6ab957af7",14784522,NA,"complete",NA,"69458d9ea95d5c49701b821a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 143.0.0.0","1280x800","1163x727",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1200443,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"91","842",1766170021450,"19/12/2025 18:47:01",1766170021450,-5,"19/12/2025 13:47:01",169297,29,"task-6dig","repeat-xtpj#1",51537680,"660c9fe7b2e6bf22bcc608b1",14784859,NA,"complete",NA,"6945950e8fa1a71facf5ea18","computer","Desktop or Laptop","Windows 10","Chrome 132.0.0.0","1280x720","1280x720",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1317460,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"92","841",1766170248218,"19/12/2025 18:50:48",1766170248218,-5,"19/12/2025 13:50:48",169297,29,"task-6dig","repeat-xtpj#1",51537111,"66240955715b3b45903381ed",14784805,NA,"complete",NA,"6945939e489ae3e618084209","computer","Desktop or Laptop","Windows 10","Edge 143.0.0.0","1536x864","1536x706",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,2334150,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"93","841",1766167679218,"19/12/2025 18:07:59",1766167679218,-6,"19/12/2025 12:07:59",169297,29,"task-6dig","repeat-xtpj#1",51535680,"66293a86e40515e886439323",14784629,NA,"complete",NA,"69458f95841178ca1412832c","computer","Desktop or Laptop","Windows 10","Edge 143.0.0.0","1366x768","1358x636",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1056764,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"94","842",1766169978941,"19/12/2025 18:46:18",1766169978941,-6,"19/12/2025 12:46:18",169297,29,"task-6dig","repeat-xtpj#1",51537803,"66294149f5c3cf16d5ebfd5e",14784938,NA,"complete",NA,"694597cd2bf4c5891bac9f0a","computer","Desktop or Laptop","Windows 10","Chrome 139.0.0.0","1504x1003","1504x834",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1276788,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"95","841",1766167770060,"19/12/2025 18:09:30",1766167770060,-8,"19/12/2025 10:09:30",169297,29,"task-6dig","repeat-xtpj#1",51534807,"662d7fba32d6a738b194d893",14784474,NA,"complete",NA,"69458d122577e4aa12ca7689","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 143.0.0.0","1440x900","1440x900",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1776223,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"96","841",1766169756227,"19/12/2025 18:42:36",1766169756227,-6,"19/12/2025 12:42:36",169297,29,"task-6dig","repeat-xtpj#1",51537505,"6631b0ab30153f0b76483e0a",14784895,NA,"complete",NA,"69459500e2a55f64bd10a78a","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 18.3.1","820x1180","1180x694",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1421915,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
