Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Audio,Spreadsheet: randomise_block,Spreadsheet: gloomy_rating,Spreadsheet: upset_rating,Spreadsheet: scared_rating,Spreadsheet: sad_rating,Spreadsheet: anxious_rating,Spreadsheet: happy_rating,Spreadsheet: satisfied_rating,Spreadsheet: excited_rating,Spreadsheet: joyful_rating,Spreadsheet: relaxed_rating,Manipulation: Spreadsheet,Store: progress,Store: progress_practice
373,1732045730502,19/11/2024 19:48:50,1732027730502,-5,19/11/2024 09:48:50,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,13,Ratings,Ratings,j64n3q,1,response,0,18183.300000000047,20388.100000000093,20405.600000000093,18183.300000000047,20388.100000000093,20405.600000000093,1,18183.300000000047,2222.3000000000466,0,,Slider,Joyful Slider,21,object-137,Ratings,Prison 2.jpg,,12,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,143,23
374,1732045733435,19/11/2024 19:48:53,1732027733435,-5,19/11/2024 09:48:53,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,8,Fixation_Image,Fixation Cross,aska1u,1,continue,,2965.8000000000466,2965.8000000000466,2965.8000000000466,2965.8000000000466,2965.8000000000466,2965.8000000000466,1,2965.8000000000466,0,0,,Fixation Timing,Fixation Cross,1,object-49,Fixation_Image,Heart 3.jpg,,10,,,,,,,,,,,,143,23
375,1732045741429,19/11/2024 19:49:01,1732027741429,-5,19/11/2024 09:49:01,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,8,Fixation_Image,Image,uk5pr7,2,timedOut,,0,0,0,7996.100000047591,7995.299999999814,7996.100000047591,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Image,Heart 3.jpg,,10,,,,,,,,,,,,143,23
376,1732045741473,19/11/2024 19:49:01,1732027741473,-5,19/11/2024 09:49:01,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Anxious Slider,3,object-107,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,143,23
377,1732045741476,19/11/2024 19:49:01,1732027741476,-5,19/11/2024 09:49:01,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Relaxed Slider,5,object-111,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,143,23
378,1732045741478,19/11/2024 19:49:01,1732027741478,-5,19/11/2024 09:49:01,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Gloomy Slider,7,object-114,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,143,23
379,1732045741480,19/11/2024 19:49:01,1732027741480,-5,19/11/2024 09:49:01,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Excited Slider,9,object-115,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,143,23
380,1732045741483,19/11/2024 19:49:01,1732027741483,-5,19/11/2024 09:49:01,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Happy Slider,11,object-144,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,143,23
381,1732045741485,19/11/2024 19:49:01,1732027741485,-5,19/11/2024 09:49:01,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Upset Slider,13,object-129,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,143,23
382,1732045741487,19/11/2024 19:49:01,1732027741487,-5,19/11/2024 09:49:01,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Sad Slider,15,object-131,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,143,23
383,1732045741490,19/11/2024 19:49:01,1732027741490,-5,19/11/2024 09:49:01,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Satisfied Slider,17,object-133,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,143,23
384,1732045741492,19/11/2024 19:49:01,1732027741492,-5,19/11/2024 09:49:01,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Scared Slider,19,object-135,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,143,23
385,1732045741494,19/11/2024 19:49:01,1732027741494,-5,19/11/2024 09:49:01,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Joyful Slider,21,object-137,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,143,23
386,1732045770569,19/11/2024 19:49:30,1732027770569,-5,19/11/2024 09:49:30,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,continue,,29140.500000035856,29128.800000000047,29140.500000035856,29140.500000035856,29128.800000000047,29140.500000035856,1,29140.500000035856,0,0,,Click To Continue,Continue,22,object-108,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,144,23
387,1732045770578,19/11/2024 19:49:30,1732027770578,-5,19/11/2024 09:49:30,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,response,0,2404.8000000000466,29128.800000000047,29145.600000000093,2404.8000000000466,29128.800000000047,29145.600000000093,1,2404.8000000000466,26740.800000000047,0,,Slider,Anxious Slider,3,object-107,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,145,23
388,1732045770578,19/11/2024 19:49:30,1732027770578,-5,19/11/2024 09:49:30,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,response,0,18149.90000000014,29128.800000000047,29145.600000000093,18149.90000000014,29128.800000000047,29145.600000000093,1,18149.90000000014,10995.699999999953,0,,Slider,Relaxed Slider,5,object-111,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,146,23
389,1732045770579,19/11/2024 19:49:30,1732027770579,-5,19/11/2024 09:49:30,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,response,0,4821.5,29128.800000000047,29145.600000000093,4821.5,29128.800000000047,29145.600000000093,1,4821.5,24324.100000000093,0,,Slider,Gloomy Slider,7,object-114,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,147,23
390,1732045770580,19/11/2024 19:49:30,1732027770580,-5,19/11/2024 09:49:30,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,response,0,20200.600000000093,29128.800000000047,29145.600000000093,20200.600000000093,29128.800000000047,29145.600000000093,1,20200.600000000093,8945,0,,Slider,Excited Slider,9,object-115,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,148,23
391,1732045770581,19/11/2024 19:49:30,1732027770581,-5,19/11/2024 09:49:30,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,response,19,7842.800000000047,29128.800000000047,29145.600000000093,7842.800000000047,29128.800000000047,29145.600000000093,1,7842.800000000047,21302.800000000047,0,,Slider,Happy Slider,11,object-144,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,149,23
392,1732045770582,19/11/2024 19:49:30,1732027770582,-5,19/11/2024 09:49:30,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,response,0,22507.100000000093,29128.800000000047,29145.600000000093,22507.100000000093,29128.800000000047,29145.600000000093,1,22507.100000000093,6638.5,0,,Slider,Upset Slider,13,object-129,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,150,23
393,1732045770583,19/11/2024 19:49:30,1732027770583,-5,19/11/2024 09:49:30,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,response,0,11441.800000000047,29128.800000000047,29145.600000000093,11441.800000000047,29128.800000000047,29145.600000000093,1,11441.800000000047,17703.800000000047,0,,Slider,Sad Slider,15,object-131,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,151,23
394,1732045770585,19/11/2024 19:49:30,1732027770585,-5,19/11/2024 09:49:30,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,response,97,24423.800000000047,29128.800000000047,29145.600000000093,24423.800000000047,29128.800000000047,29145.600000000093,1,24423.800000000047,4721.800000000047,0,,Slider,Satisfied Slider,17,object-133,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,152,23
395,1732045770586,19/11/2024 19:49:30,1732027770586,-5,19/11/2024 09:49:30,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,response,0,12862.100000000093,29128.800000000047,29145.600000000093,12862.100000000093,29128.800000000047,29145.600000000093,1,12862.100000000093,16283.5,0,,Slider,Scared Slider,19,object-135,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,153,23
396,1732045770587,19/11/2024 19:49:30,1732027770587,-5,19/11/2024 09:49:30,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,14,Ratings,Ratings,j64n3q,1,response,9,26239.600000000093,29128.800000000047,29145.600000000093,26239.600000000093,29128.800000000047,29145.600000000093,1,26239.600000000093,2906,0,,Slider,Joyful Slider,21,object-137,Ratings,Heart 3.jpg,,10,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,154,23
397,1732045773524,19/11/2024 19:49:33,1732027773524,-5,19/11/2024 09:49:33,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,7,Fixation_Music,Fixation Cross,9dr1nk,1,continue,,2966.5,2966.5,2966.5,2966.5,2966.5,2966.5,1,2966.5,0,0,,Fixation Timing,Fixation Cross,1,object-99,Fixation_Music,,12_2.mp3,22,,,,,,,,,,,,154,23
398,1732045773532,19/11/2024 19:49:33,1732027773532,-5,19/11/2024 09:49:33,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,7,Fixation_Music,Music,kaqnbx,2,info,audio started,0,0,0,8.600000011967495,0,8.600000011967495,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,12_2.mp3,22,,,,,,,,,,,,154,23
399,1732045781533,19/11/2024 19:49:41,1732027781533,-5,19/11/2024 09:49:41,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,7,Fixation_Music,Music,kaqnbx,2,timedOut,,0,0,0,8009.400000023888,8008.5,8009.400000023888,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Music,,12_2.mp3,22,,,,,,,,,,,,154,23
400,1732045781549,19/11/2024 19:49:41,1732027781549,-5,19/11/2024 09:49:41,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,7,Fixation_Music,Music,kaqnbx,2,info,audio finished,0,0,0,8025.59999999986,8008.5,8025.59999999986,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,12_2.mp3,22,,,,,,,,,,,,154,23
401,1732045781550,19/11/2024 19:49:41,1732027781550,-5,19/11/2024 09:49:41,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,7,Fixation_Music,Music,kaqnbx,2,continue,,0,0,0,8025.59999999986,8008.5,8025.59999999986,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,12_2.mp3,22,,,,,,,,,,,,154,23
402,1732045781581,19/11/2024 19:49:41,1732027781581,-5,19/11/2024 09:49:41,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,info,,17.0999999998603,0,17.0999999998603,17.0999999998603,0,17.0999999998603,1,17.0999999998603,0,0,,Slider,Anxious Slider,3,object-107,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,154,23
403,1732045781584,19/11/2024 19:49:41,1732027781584,-5,19/11/2024 09:49:41,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,info,,17.0999999998603,0,17.0999999998603,17.0999999998603,0,17.0999999998603,1,17.0999999998603,0,0,,Slider,Relaxed Slider,5,object-111,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,154,23
404,1732045781587,19/11/2024 19:49:41,1732027781587,-5,19/11/2024 09:49:41,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,info,,17.0999999998603,0,17.0999999998603,17.0999999998603,0,17.0999999998603,1,17.0999999998603,0,0,,Slider,Gloomy Slider,7,object-114,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,154,23
405,1732045781589,19/11/2024 19:49:41,1732027781589,-5,19/11/2024 09:49:41,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,info,,17.0999999998603,0,17.0999999998603,17.0999999998603,0,17.0999999998603,1,17.0999999998603,0,0,,Slider,Excited Slider,9,object-115,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,154,23
406,1732045781593,19/11/2024 19:49:41,1732027781593,-5,19/11/2024 09:49:41,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,info,,17.0999999998603,0,17.0999999998603,17.0999999998603,0,17.0999999998603,1,17.0999999998603,0,0,,Slider,Happy Slider,11,object-144,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,154,23
407,1732045781596,19/11/2024 19:49:41,1732027781596,-5,19/11/2024 09:49:41,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,info,,17.0999999998603,0,17.0999999998603,17.0999999998603,0,17.0999999998603,1,17.0999999998603,0,0,,Slider,Upset Slider,13,object-129,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,154,23
408,1732045781598,19/11/2024 19:49:41,1732027781598,-5,19/11/2024 09:49:41,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,info,,17.0999999998603,0,17.0999999998603,17.0999999998603,0,17.0999999998603,1,17.0999999998603,0,0,,Slider,Sad Slider,15,object-131,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,154,23
409,1732045781600,19/11/2024 19:49:41,1732027781600,-5,19/11/2024 09:49:41,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,info,,17.0999999998603,0,17.0999999998603,17.0999999998603,0,17.0999999998603,1,17.0999999998603,0,0,,Slider,Satisfied Slider,17,object-133,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,154,23
410,1732045781603,19/11/2024 19:49:41,1732027781603,-5,19/11/2024 09:49:41,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,info,,17.0999999998603,0,17.0999999998603,17.0999999998603,0,17.0999999998603,1,17.0999999998603,0,0,,Slider,Scared Slider,19,object-135,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,154,23
411,1732045781605,19/11/2024 19:49:41,1732027781605,-5,19/11/2024 09:49:41,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,info,,17.0999999998603,0,17.0999999998603,17.0999999998603,0,17.0999999998603,1,17.0999999998603,0,0,,Slider,Joyful Slider,21,object-137,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,154,23
412,1732045808267,19/11/2024 19:50:08,1732027808267,-5,19/11/2024 09:50:08,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,continue,,26733.09999999986,26717.199999999953,26733.09999999986,26733.09999999986,26717.199999999953,26733.09999999986,1,26733.09999999986,0,0,,Click To Continue,Continue,22,object-108,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,155,23
413,1732045808276,19/11/2024 19:50:08,1732027808276,-5,19/11/2024 09:50:08,169297,25,task-6dig,repeat-xtpj#1,41470731,TEAM_YA_065,12104839,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,Correct,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,response,6,1749.1000000000931,26717.199999999953,26733.09999999986,1749.1000000000931,26717.199999999953,26733.09999999986,1,1749.1000000000931,24983.999999999767,0,,Slider,Anxious Slider,3,object-107,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,156,23
