Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,correctAnswerCount,EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,stimuli,ShowProgressBar,branch-fj4d
20,1746474583552,"05/05/2025, 19:49:43",1746474583297,-4,"05/05/2025, 15:49:43",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,3,3,Screen 2,buttonB,response_button_text,670,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1,Correct
21,1746474584534,"05/05/2025, 19:49:44",1746474584291,-4,"05/05/2025, 15:49:44",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,4,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,,,,,1,,1,Trial,2,HugginsPitch_10_2.flac,1,Correct
22,1746474584851,"05/05/2025, 19:49:44",1746474584299,-4,"05/05/2025, 15:49:44",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,4,2,Screen 1,content,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1,Correct
23,1746474590557,"05/05/2025, 19:49:50",1746474590302,-4,"05/05/2025, 15:49:50",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,4,2,Screen 1,content,content_web_audio,6003,,,,0,,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1,Correct
24,1746474590989,"05/05/2025, 19:49:50",1746474590737,-4,"05/05/2025, 15:49:50",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,4,3,Screen 2,buttonB,response_button_text,429,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1,Correct
25,1746474591977,"05/05/2025, 19:49:51",1746474591724,-4,"05/05/2025, 15:49:51",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,5,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,,,,,1,,1,Trial,3,HugginsPitch_5_3.flac,1,Correct
26,1746474592284,"05/05/2025, 19:49:52",1746474591732,-4,"05/05/2025, 15:49:51",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,5,2,Screen 1,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1,Correct
27,1746474597988,"05/05/2025, 19:49:57",1746474597734,-4,"05/05/2025, 15:49:57",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,5,2,Screen 1,content,content_web_audio,6003,,,,0,,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1,Correct
28,1746474599753,"05/05/2025, 19:49:59",1746474599494,-4,"05/05/2025, 15:49:59",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,5,3,Screen 2,buttonC,response_button_text,1749,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1,Correct
29,1746474600731,"05/05/2025, 19:50:00",1746474600491,-4,"05/05/2025, 15:50:00",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,6,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,,,,,1,,1,Trial,1,HugginsPitch_1_1.flac,1,Correct
30,1746474601047,"05/05/2025, 19:50:01",1746474600499,-4,"05/05/2025, 15:50:00",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,6,2,Screen 1,content,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,1,HugginsPitch_1_1.flac,1,Correct
31,1746474606756,"05/05/2025, 19:50:06",1746474606502,-4,"05/05/2025, 15:50:06",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,6,2,Screen 1,content,content_web_audio,6003,,,,0,,,,,,,1,Trial,1,HugginsPitch_1_1.flac,1,Correct
32,1746474607531,"05/05/2025, 19:50:07",1746474607274,-4,"05/05/2025, 15:50:07",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,6,3,Screen 2,buttonA,response_button_text,761,,,1,1,1,,,,,,1,Trial,1,HugginsPitch_1_1.flac,1,Correct
33,1746474608500,"05/05/2025, 19:50:08",1746474608253,-4,"05/05/2025, 15:50:08",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,971.0000000000291,,,,0,,,,,,,,End,,,,Correct
34,1746474608820,"05/05/2025, 19:50:08",1746474608258,-4,"05/05/2025, 15:50:08",169297,28,task-cusq,repeat-xtpj#1,45879161,36118,13351342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1470x956,1470x920,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,141446,,,,,,,,,,,,,,,,Correct
﻿1,1746477062283,"05/05/2025, 20:31:02",1746477058492,-7,"05/05/2025, 13:30:58",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x730,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,Correct
2,1746477106372,"05/05/2025, 20:31:46",1746477102605,-7,"05/05/2025, 13:31:42",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1521x730,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,43182.60000000149,,,,0,,,,,,,,Instructions,,,,Correct
3,1746477117582,"05/05/2025, 20:31:57",1746477113819,-7,"05/05/2025, 13:31:53",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1521x730,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,11204.19999999553,,,AUDIO PLAY REQUESTED,1,,,,,,,,Instructions,,,,Correct
4,1746477127772,"05/05/2025, 20:32:07",1746477123965,-7,"05/05/2025, 13:32:03",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1521x730,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,21358.100000000006,,,,0,,,,,,,,Instructions,,,,Correct
5,1746477139578,"05/05/2025, 20:32:19",1746477135823,-7,"05/05/2025, 13:32:15",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,11813.59999999404,,,AUDIO PLAY REQUESTED,1,,,,,,,,Instructions,,,,Correct
6,1746477145616,"05/05/2025, 20:32:25",1746477141826,-7,"05/05/2025, 13:32:21",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,17816.29999999702,,,,0,,,,,,,,Instructions,,,,Correct
7,1746477150010,"05/05/2025, 20:32:30",1746477146247,-7,"05/05/2025, 13:32:26",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,4413.60000000149,,,,0,,,,,,,,Instructions,,,,Correct
8,1746477167285,"05/05/2025, 20:32:47",1746477163513,-7,"05/05/2025, 13:32:43",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,17258.89999999851,,,,0,,,,,,,,Instructions,,,,Correct
9,1746477168289,"05/05/2025, 20:32:48",1746477164515,-7,"05/05/2025, 13:32:44",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,1,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,0,,,,,1,,1,Trial,2,HugginsPitch_3_2.flac,1,Correct
10,1746477168556,"05/05/2025, 20:32:48",1746477164522,-7,"05/05/2025, 13:32:44",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,1,2,Screen 1,content,content_web_audio,0.6000000014901161,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,2,HugginsPitch_3_2.flac,1,Correct
11,1746477174291,"05/05/2025, 20:32:54",1746477170524,-7,"05/05/2025, 13:32:50",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,1,2,Screen 1,content,content_web_audio,6002.10000000149,,,,0,,,,,,,1,Trial,2,HugginsPitch_3_2.flac,1,Correct
12,1746477175721,"05/05/2025, 20:32:55",1746477171957,-7,"05/05/2025, 13:32:51",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,1,3,Screen 2,buttonA,response_button_text,1424.8999999985099,,,1,1,,,,,,,1,Trial,2,HugginsPitch_3_2.flac,1,Correct
13,1746477176715,"05/05/2025, 20:32:56",1746477172946,-7,"05/05/2025, 13:32:52",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,2,1,Screen 3,Zone3,timelimit_screen,999.6999999999971,,,,0,,,,,1,,1,Trial,3,HugginsPitch_2_3.flac,1,Correct
14,1746477176940,"05/05/2025, 20:32:56",1746477172952,-7,"05/05/2025, 13:32:52",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,2,2,Screen 1,content,content_web_audio,0.8000000044703484,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1,Correct
15,1746477182716,"05/05/2025, 20:33:02",1746477178955,-7,"05/05/2025, 13:32:58",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,2,2,Screen 1,content,content_web_audio,6003.70000000298,,,,0,,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1,Correct
16,1746477183303,"05/05/2025, 20:33:03",1746477179529,-7,"05/05/2025, 13:32:59",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,2,3,Screen 2,buttonB,response_button_text,568.1000000014901,,,2,1,,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1,Correct
17,1746477184292,"05/05/2025, 20:33:04",1746477180528,-7,"05/05/2025, 13:33:00",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,3,1,Screen 3,Zone3,timelimit_screen,999.9000000000087,,,,0,,,,,1,,1,Trial,3,HugginsPitch_4_3.flac,1,Correct
18,1746477184621,"05/05/2025, 20:33:04",1746477180533,-7,"05/05/2025, 13:33:00",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,3,2,Screen 1,content,content_web_audio,0.6000000014901161,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,3,HugginsPitch_4_3.flac,1,Correct
19,1746477190307,"05/05/2025, 20:33:10",1746477186534,-7,"05/05/2025, 13:33:06",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,3,2,Screen 1,content,content_web_audio,6001.4000000059605,,,,0,,,,,,,1,Trial,3,HugginsPitch_4_3.flac,1,Correct
20,1746477191198,"05/05/2025, 20:33:11",1746477187431,-7,"05/05/2025, 13:33:07",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,3,3,Screen 2,buttonC,response_button_text,891.6000000014901,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_4_3.flac,1,Correct
21,1746477192183,"05/05/2025, 20:33:12",1746477188424,-7,"05/05/2025, 13:33:08",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,4,1,Screen 3,Zone3,timelimit_screen,999.7999999999884,,,,0,,,,,1,,1,Trial,2,HugginsPitch_10_2.flac,1,Correct
22,1746477192403,"05/05/2025, 20:33:12",1746477188429,-7,"05/05/2025, 13:33:08",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,4,2,Screen 1,content,content_web_audio,0.8999999985098839,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1,Correct
23,1746477198196,"05/05/2025, 20:33:18",1746477194437,-7,"05/05/2025, 13:33:14",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,4,2,Screen 1,content,content_web_audio,6008.10000000149,,,,0,,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1,Correct
24,1746477198753,"05/05/2025, 20:33:18",1746477194978,-7,"05/05/2025, 13:33:14",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,4,3,Screen 2,buttonB,response_button_text,534.2000000029802,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1,Correct
25,1746477199735,"05/05/2025, 20:33:19",1746477195970,-7,"05/05/2025, 13:33:15",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,5,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,0,,,,,1,,1,Trial,1,HugginsPitch_8_1.flac,1,Correct
26,1746477199944,"05/05/2025, 20:33:19",1746477195976,-7,"05/05/2025, 13:33:15",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,5,2,Screen 1,content,content_web_audio,0.5999999940395355,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,1,HugginsPitch_8_1.flac,1,Correct
27,1746477205741,"05/05/2025, 20:33:25",1746477201977,-7,"05/05/2025, 13:33:21",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,5,2,Screen 1,content,content_web_audio,6001.89999999851,,,,0,,,,,,,1,Trial,1,HugginsPitch_8_1.flac,1,Correct
28,1746477206621,"05/05/2025, 20:33:26",1746477202519,-7,"05/05/2025, 13:33:22",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,5,3,Screen 2,buttonA,response_button_text,537.3999999985099,,,1,1,1,,,,,,1,Trial,1,HugginsPitch_8_1.flac,1,Correct
29,1746477207273,"05/05/2025, 20:33:27",1746477203512,-7,"05/05/2025, 13:33:23",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,6,1,Screen 3,Zone3,timelimit_screen,1000.6000000000058,,,,0,,,,,1,,1,Trial,2,HugginsPitch_6_2.flac,1,Correct
30,1746477207546,"05/05/2025, 20:33:27",1746477203518,-7,"05/05/2025, 13:33:23",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,6,2,Screen 1,content,content_web_audio,0.3999999985098839,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1,Correct
31,1746477213289,"05/05/2025, 20:33:33",1746477209524,-7,"05/05/2025, 13:33:29",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,6,2,Screen 1,content,content_web_audio,6006.30000000447,,,,0,,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1,Correct
32,1746477213875,"05/05/2025, 20:33:33",1746477210089,-7,"05/05/2025, 13:33:30",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,6,3,Screen 2,buttonB,response_button_text,557.5,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1,Correct
33,1746477215322,"05/05/2025, 20:33:35",1746477211567,-7,"05/05/2025, 13:33:31",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,1472.8999999985099,,,,0,,,,,,,,End,,,,Correct
34,1746477215535,"05/05/2025, 20:33:35",1746477211574,-7,"05/05/2025, 13:33:31",169297,28,task-cusq,repeat-xtpj#1,45879919,35464,13351546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x864,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,153082,,,,,,,,,,,,,,,,Correct
﻿1,1746486143799,"05/05/2025, 23:02:23",1746486143659,-4,"05/05/2025, 19:02:23",169297,28,task-cusq,repeat-xtpj#1,45881940,35581,13352263,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1324x767,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,Correct
2,1746486408136,"05/05/2025, 23:06:48",1746486407679,-4,"05/05/2025, 19:06:47",169297,28,task-cusq,repeat-xtpj#1,45881940,35581,13352263,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1324x767,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,234754,,,,0,,,,,,,,Instructions,,,,Correct
3,1746486410324,"05/05/2025, 23:06:50",1746486410239,-4,"05/05/2025, 19:06:50",169297,28,task-cusq,repeat-xtpj#1,45881940,35581,13352263,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1324x767,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,2551,,,AUDIO PLAY REQUESTED,1,,,,,,,,Instructions,,,,Correct
4,1746486459488,"05/05/2025, 23:07:39",1746486459413,-4,"05/05/2025, 19:07:39",169297,28,task-cusq,repeat-xtpj#1,45881940,35581,13352263,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x839,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,Correct
