Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Manipulation: Spreadsheet,Manipulation: correctAnswerCount,Manipulation: EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,stimuli,ShowProgressBar
2,1766171346703,19/12/2025 19:09:06,1766171346377,-5,19/12/2025 14:09:06,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1116x675,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,5637.600000023842,,,,0,0,,,,,,,Instructions,,,
3,1766171354053,19/12/2025 19:09:14,1766171353701,-5,19/12/2025 14:09:13,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1116x675,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,7315.899999976158,,,AUDIO PLAY REQUESTED,1,0,,,,,,,Instructions,,,
4,1766171371090,19/12/2025 19:09:31,1766171370596,-5,19/12/2025 14:09:30,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1116x675,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,24216.7,,,,0,0,,,,,,,Instructions,,,
5,1766171391084,19/12/2025 19:09:51,1766171390745,-5,19/12/2025 14:09:50,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,20130.800000071526,,,AUDIO PLAY REQUESTED,1,0,,,,,,,Instructions,,,
6,1766171397092,19/12/2025 19:09:57,1766171396748,-5,19/12/2025 14:09:56,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,26133.5,,,,0,0,,,,,,,Instructions,,,
7,1766171401423,19/12/2025 19:10:01,1766171401100,-5,19/12/2025 14:10:01,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,4339.199999928474,,,,0,0,,,,,,,Instructions,,,
8,1766171419822,19/12/2025 19:10:19,1766171419492,-5,19/12/2025 14:10:19,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,18383.699999928474,,,,0,0,,,,,,,Instructions,,,
9,1766171420808,19/12/2025 19:10:20,1766171420490,-5,19/12/2025 14:10:20,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,1,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,0,0,,,,1,,1,Trial,2,HugginsPitch_9_2.flac,1
10,1766171420938,19/12/2025 19:10:20,1766171420495,-5,19/12/2025 14:10:20,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,1,2,Screen 1,content,content_web_audio,0.7999999523162842,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
11,1766171426852,19/12/2025 19:10:26,1766171426498,-5,19/12/2025 14:10:26,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,1,2,Screen 1,content,content_web_audio,6003.5,,,,0,0,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
12,1766171427742,19/12/2025 19:10:27,1766171427405,-5,19/12/2025 14:10:27,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,1,3,Screen 2,buttonB,response_button_text,896.1000000238419,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
13,1766171428726,19/12/2025 19:10:28,1766171428390,-5,19/12/2025 14:10:28,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,2,1,Screen 3,Zone3,timelimit_screen,1000.1000000000058,,,,0,0,,,,1,,1,Trial,3,HugginsPitch_11_3.flac,1
14,1766171428845,19/12/2025 19:10:28,1766171428399,-5,19/12/2025 14:10:28,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,2,2,Screen 1,content,content_web_audio,0.7999999523162842,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
15,1766171434721,19/12/2025 19:10:34,1766171434401,-5,19/12/2025 14:10:34,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,2,2,Screen 1,content,content_web_audio,6002,,,,0,0,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
16,1766171435787,19/12/2025 19:10:35,1766171435461,-5,19/12/2025 14:10:35,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,2,3,Screen 2,buttonC,response_button_text,1049.1000000238419,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
17,1766171436780,19/12/2025 19:10:36,1766171436457,-5,19/12/2025 14:10:36,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,0,,,,1,,1,Trial,2,HugginsPitch_6_2.flac,1
18,1766171436903,19/12/2025 19:10:36,1766171436464,-5,19/12/2025 14:10:36,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,2,Screen 1,content,content_web_audio,0.7999999523162842,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1
19,1766171442798,19/12/2025 19:10:42,1766171442465,-5,19/12/2025 14:10:42,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,2,Screen 1,content,content_web_audio,6001.799999952316,,,,0,0,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1
20,1766171443771,19/12/2025 19:10:43,1766171443457,-5,19/12/2025 14:10:43,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,3,Screen 2,buttonB,response_button_text,985.0999999046326,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1
21,1766171444806,19/12/2025 19:10:44,1766171444456,-5,19/12/2025 14:10:44,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,0,0,,,,1,,1,Trial,1,HugginsPitch_7_1.flac,1
22,1766171444923,19/12/2025 19:10:44,1766171444465,-5,19/12/2025 14:10:44,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,2,Screen 1,content,content_web_audio,0.7000000476837158,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,1,HugginsPitch_7_1.flac,1
23,1766171450803,19/12/2025 19:10:50,1766171450467,-5,19/12/2025 14:10:50,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,2,Screen 1,content,content_web_audio,6002.100000023842,,,,0,0,,,,,,1,Trial,1,HugginsPitch_7_1.flac,1
24,1766171451733,19/12/2025 19:10:51,1766171451393,-5,19/12/2025 14:10:51,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,3,Screen 2,buttonA,response_button_text,919.3999999761581,,,1,1,1,,,,,,1,Trial,1,HugginsPitch_7_1.flac,1
25,1766171452722,19/12/2025 19:10:52,1766171452390,-5,19/12/2025 14:10:52,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,5,1,Screen 3,Zone3,timelimit_screen,1000.1000000000058,,,,0,0,,,,1,,1,Trial,2,HugginsPitch_10_2.flac,1
26,1766171452829,19/12/2025 19:10:52,1766171452399,-5,19/12/2025 14:10:52,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,5,2,Screen 1,content,content_web_audio,0.6000000238418579,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
27,1766171458721,19/12/2025 19:10:58,1766171458401,-5,19/12/2025 14:10:58,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,5,2,Screen 1,content,content_web_audio,6002.299999952316,,,,0,0,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
28,1766171459652,19/12/2025 19:10:59,1766171459336,-5,19/12/2025 14:10:59,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,5,3,Screen 2,buttonB,response_button_text,922.3999999761581,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
29,1766171460648,19/12/2025 19:11:00,1766171460325,-5,19/12/2025 14:11:00,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,6,1,Screen 3,Zone3,timelimit_screen,999.6999999999971,,,,0,0,,,,1,,1,Trial,3,HugginsPitch_2_3.flac,1
30,1766171460758,19/12/2025 19:11:00,1766171460332,-5,19/12/2025 14:11:00,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,6,2,Screen 1,content,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1
31,1766171466661,19/12/2025 19:11:06,1766171466333,-5,19/12/2025 14:11:06,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,6,2,Screen 1,content,content_web_audio,6001.599999904633,,,,0,0,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1
32,1766171467679,19/12/2025 19:11:07,1766171467342,-5,19/12/2025 14:11:07,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,6,3,Screen 2,buttonC,response_button_text,996.5,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1
33,1766171469759,19/12/2025 19:11:09,1766171469426,-5,19/12/2025 14:11:09,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,2077,,,,0,0,,,,,,,End,,,
34,1766171469870,19/12/2025 19:11:09,1766171469439,-5,19/12/2025 14:11:09,169297,29,task-cusq,repeat-xtpj#1,51539484,5ecd78784dc5af0d97078c8b,14785179,,complete,,6945a2756d3ff8283566937e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,129089,,,,,,,,,,,,,,,
1,1766171905911,19/12/2025 19:18:25,1766171905784,-6,19/12/2025 13:18:25,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,
2,1766171913265,19/12/2025 19:18:33,1766171913116,-6,19/12/2025 13:18:33,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,6681.700000000186,,,,0,0,,,,,,,Instructions,,,
3,1766171920978,19/12/2025 19:18:40,1766171920852,-6,19/12/2025 13:18:40,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,7729.799999999814,,,AUDIO PLAY REQUESTED,1,0,,,,,,,Instructions,,,
4,1766171924986,19/12/2025 19:18:44,1766171924806,-6,19/12/2025 13:18:44,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,11689.199999999999,,,,0,0,,,,,,,Instructions,,,
5,1766171969966,19/12/2025 19:19:29,1766171969822,-6,19/12/2025 13:19:29,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,45010.299999999814,,,AUDIO PLAY REQUESTED,1,0,,,,,,,Instructions,,,
6,1766171976117,19/12/2025 19:19:36,1766171975824,-6,19/12/2025 13:19:35,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,51012.5,,,,0,0,,,,,,,Instructions,,,
7,1766171979077,19/12/2025 19:19:39,1766171978940,-6,19/12/2025 13:19:38,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,3111.0999999996275,,,,0,0,,,,,,,Instructions,,,
8,1766171993448,19/12/2025 19:19:53,1766171993320,-6,19/12/2025 13:19:53,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,14373.700000000186,,,,0,0,,,,,,,Instructions,,,
9,1766171994436,19/12/2025 19:19:54,1766171994306,-6,19/12/2025 13:19:54,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,1,1,Screen 3,Zone3,timelimit_screen,1000.4000000000087,,,,0,0,,,,1,,1,Trial,2,HugginsPitch_12_2.flac,1
10,1766171994646,19/12/2025 19:19:54,1766171994310,-6,19/12/2025 13:19:54,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,1,2,Screen 1,content,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
11,1766172000522,19/12/2025 19:20:00,1766172000316,-6,19/12/2025 13:20:00,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,1,2,Screen 1,content,content_web_audio,6005.799999999814,,,,0,0,,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
12,1766172001484,19/12/2025 19:20:01,1766172001273,-6,19/12/2025 13:20:01,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,1,3,Screen 2,buttonB,response_button_text,952.5,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
13,1766172002429,19/12/2025 19:20:02,1766172002260,-6,19/12/2025 13:20:02,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,2,1,Screen 3,Zone3,timelimit_screen,1000.5,,,,0,0,,,,1,,1,Trial,3,HugginsPitch_4_3.flac,1
14,1766172002714,19/12/2025 19:20:02,1766172002264,-6,19/12/2025 13:20:02,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,2,2,Screen 1,content,content_web_audio,0.40000000037252903,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,3,HugginsPitch_4_3.flac,1
15,1766172008435,19/12/2025 19:20:08,1766172008265,-6,19/12/2025 13:20:08,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,2,2,Screen 1,content,content_web_audio,6001.4000000003725,,,,0,0,,,,,,1,Trial,3,HugginsPitch_4_3.flac,1
16,1766172009268,19/12/2025 19:20:09,1766172009091,-6,19/12/2025 13:20:09,169297,29,task-cusq,repeat-xtpj#1,51539885,5ed9c3054268815691ed0e2c,14785229,,complete,,6945a218974c50d8d89dd9ad,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,2560x1440,2560x1440,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,2,3,Screen 2,buttonC,response_button_text,820,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_4_3.flac,1
