Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: randomise_block,Spreadsheet: emotion_rating,Spreadsheet: randomise_trial,Spreadsheet: emotion,Spreadsheet: Audio,Spreadsheet: angry_rating,Spreadsheet: disgusted_rating,Spreadsheet: scared_rating,Spreadsheet: sad_rating,Spreadsheet: anxious_rating,Spreadsheet: happy_rating,Spreadsheet: proud_rating,Spreadsheet: excited_rating,Spreadsheet: joyful_rating,Spreadsheet: satisfied_rating,Manipulation: Spreadsheet
914,1721065532997,15/07/2024 17:45:32,1721051132997,-4,15/07/2024 09:45:32,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,19,Fixation_Music,Screen 1,9dr1nk,1,continue,,2966.7000000001863,2966.7000000001863,2966.7000000001863,2966.7000000001863,2966.7000000001863,2966.7000000001863,1,2966.7000000001863,0,0,,Fixation Timing,Fixation Cross,1,object-99,Fixation_Music,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,,,,,,,,,,,
915,1721065533002,15/07/2024 17:45:33,1721051133002,-4,15/07/2024 09:45:33,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,19,Fixation_Music,Screen 2,kaqnbx,2,info,audio started,0,0,0,5.899999999906868,0,5.899999999906868,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,,,,,,,,,,,
916,1721065540997,15/07/2024 17:45:40,1721051140997,-4,15/07/2024 09:45:40,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,19,Fixation_Music,Screen 2,kaqnbx,2,timedOut,,0,0,0,8001.099999987986,8000.199999999953,8001.099999987986,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Music,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,,,,,,,,,,,
917,1721065541061,15/07/2024 17:45:41,1721051141061,-4,15/07/2024 09:45:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,19,Fixation_Music,Screen 2,kaqnbx,2,info,audio finished,0,0,0,8065.299999990966,8050,8065.299999990966,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,,,,,,,,,,,
918,1721065541062,15/07/2024 17:45:41,1721051141062,-4,15/07/2024 09:45:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,19,Fixation_Music,Screen 2,kaqnbx,2,continue,,0,0,0,8065.899999999907,8050,8065.899999999907,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,,,,,,,,,,,
919,1721065541078,15/07/2024 17:45:41,1721051141078,-4,15/07/2024 09:45:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Anxious Slider,3,object-107,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
920,1721065541078,15/07/2024 17:45:41,1721051141078,-4,15/07/2024 09:45:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Satisfied Slider,5,object-111,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
921,1721065541079,15/07/2024 17:45:41,1721051141079,-4,15/07/2024 09:45:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Angry Slider,7,object-114,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
922,1721065541079,15/07/2024 17:45:41,1721051141079,-4,15/07/2024 09:45:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Excited Slider,9,object-115,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
923,1721065541079,15/07/2024 17:45:41,1721051141079,-4,15/07/2024 09:45:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Happy Slider,11,object-144,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
924,1721065541080,15/07/2024 17:45:41,1721051141080,-4,15/07/2024 09:45:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Disgusted Slider,13,object-129,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
925,1721065541080,15/07/2024 17:45:41,1721051141080,-4,15/07/2024 09:45:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Sad Slider,15,object-131,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
926,1721065541080,15/07/2024 17:45:41,1721051141080,-4,15/07/2024 09:45:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Proud Slider,17,object-133,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
927,1721065541081,15/07/2024 17:45:41,1721051141081,-4,15/07/2024 09:45:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Scared Slider,19,object-135,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
928,1721065541081,15/07/2024 17:45:41,1721051141081,-4,15/07/2024 09:45:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Joyful Slider,21,object-137,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
929,1721065576131,15/07/2024 17:46:16,1721051176131,-4,15/07/2024 09:46:16,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,continue,,35083.69999999972,35067.09999999986,35083.69999999972,35083.69999999972,35067.09999999986,35083.69999999972,1,35083.69999999972,0,0,,Click To Continue,Continue,22,object-108,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
930,1721065576139,15/07/2024 17:46:16,1721051176139,-4,15/07/2024 09:46:16,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,response,12,4183.399999999907,35067.09999999986,35083.69999999972,4183.399999999907,35067.09999999986,35083.69999999972,1,4183.399999999907,30900.299999999814,0,,Slider,Anxious Slider,3,object-107,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
931,1721065576140,15/07/2024 17:46:16,1721051176140,-4,15/07/2024 09:46:16,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,response,24,28100.59999999986,35067.09999999986,35083.69999999972,28100.59999999986,35067.09999999986,35083.69999999972,1,28100.59999999986,6983.09999999986,0,,Slider,Satisfied Slider,5,object-111,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
932,1721065576141,15/07/2024 17:46:16,1721051176141,-4,15/07/2024 09:46:16,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,response,5,7483.5,35067.09999999986,35083.69999999972,7483.5,35067.09999999986,35083.69999999972,1,7483.5,27600.19999999972,0,,Slider,Angry Slider,7,object-114,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
933,1721065576141,15/07/2024 17:46:16,1721051176141,-4,15/07/2024 09:46:16,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,response,7,25333.799999999814,35067.09999999986,35083.69999999972,25333.799999999814,35067.09999999986,35083.69999999972,1,25333.799999999814,9749.899999999907,0,,Slider,Excited Slider,9,object-115,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
934,1721065576142,15/07/2024 17:46:16,1721051176142,-4,15/07/2024 09:46:16,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,response,9,9267,35067.09999999986,35083.69999999972,9267,35067.09999999986,35083.69999999972,1,9267,25816.69999999972,0,,Slider,Happy Slider,11,object-144,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
935,1721065576144,15/07/2024 17:46:16,1721051176144,-4,15/07/2024 09:46:16,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,response,4,21816.899999999907,35067.09999999986,35083.69999999972,21816.899999999907,35067.09999999986,35083.69999999972,1,21816.899999999907,13266.799999999814,0,,Slider,Disgusted Slider,13,object-129,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
936,1721065576145,15/07/2024 17:46:16,1721051176145,-4,15/07/2024 09:46:16,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,response,9,10333.399999999907,35067.09999999986,35083.69999999972,10333.399999999907,35067.09999999986,35083.69999999972,1,10333.399999999907,24750.299999999814,0,,Slider,Sad Slider,15,object-131,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
937,1721065576146,15/07/2024 17:46:16,1721051176146,-4,15/07/2024 09:46:16,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,response,5,20150.299999999814,35067.09999999986,35083.69999999972,20150.299999999814,35067.09999999986,35083.69999999972,1,20150.299999999814,14933.399999999907,0,,Slider,Proud Slider,17,object-133,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
938,1721065576147,15/07/2024 17:46:16,1721051176147,-4,15/07/2024 09:46:16,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,response,5,11967,35067.09999999986,35083.69999999972,11967,35067.09999999986,35083.69999999972,1,11967,23116.69999999972,0,,Slider,Scared Slider,19,object-135,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
939,1721065576148,15/07/2024 17:46:16,1721051176148,-4,15/07/2024 09:46:16,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,37,Ratings,Rating 1,j64n3q,1,response,8,16116.899999999907,35067.09999999986,35083.69999999972,16116.899999999907,35067.09999999986,35083.69999999972,1,16116.899999999907,18966.799999999814,0,,Slider,Joyful Slider,21,object-137,Ratings,,23,,,,11_pieceA_calm_anxious_sad_5.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
940,1721065579080,15/07/2024 17:46:19,1721051179080,-4,15/07/2024 09:46:19,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,19,Fixation_Image,Fixation Cross,aska1u,1,continue,,2966.8000000000466,2966.8000000000466,2966.8000000000466,2966.8000000000466,2966.8000000000466,2966.8000000000466,1,2966.8000000000466,0,0,,Fixation Timing,Fixation Cross,1,object-49,Fixation_Image,Rainbow 2.jpg,17,,,,,,,,,,,,,,,
941,1721065587080,15/07/2024 17:46:27,1721051187080,-4,15/07/2024 09:46:27,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,19,Fixation_Image,Image,uk5pr7,2,timedOut,,0,0,0,8000.399999991059,7999.899999999907,8000.399999991059,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Image,Rainbow 2.jpg,17,,,,,,,,,,,,,,,
942,1721065587110,15/07/2024 17:46:27,1721051187110,-4,15/07/2024 09:46:27,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Anxious Slider,3,object-107,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
943,1721065587110,15/07/2024 17:46:27,1721051187110,-4,15/07/2024 09:46:27,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Satisfied Slider,5,object-111,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
944,1721065587111,15/07/2024 17:46:27,1721051187111,-4,15/07/2024 09:46:27,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Angry Slider,7,object-114,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
945,1721065587112,15/07/2024 17:46:27,1721051187112,-4,15/07/2024 09:46:27,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Excited Slider,9,object-115,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
946,1721065587112,15/07/2024 17:46:27,1721051187112,-4,15/07/2024 09:46:27,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Happy Slider,11,object-144,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
947,1721065587113,15/07/2024 17:46:27,1721051187113,-4,15/07/2024 09:46:27,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Disgusted Slider,13,object-129,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
948,1721065587113,15/07/2024 17:46:27,1721051187113,-4,15/07/2024 09:46:27,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Sad Slider,15,object-131,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
949,1721065587114,15/07/2024 17:46:27,1721051187114,-4,15/07/2024 09:46:27,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Proud Slider,17,object-133,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
950,1721065587114,15/07/2024 17:46:27,1721051187114,-4,15/07/2024 09:46:27,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Scared Slider,19,object-135,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
951,1721065587115,15/07/2024 17:46:27,1721051187115,-4,15/07/2024 09:46:27,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Joyful Slider,21,object-137,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
952,1721065615302,15/07/2024 17:46:55,1721051215302,-4,15/07/2024 09:46:55,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,continue,,28221.899999997113,28217.100000000093,28221.899999997113,28221.899999997113,28217.100000000093,28221.899999997113,1,28221.899999997113,0,0,,Click To Continue,Continue,22,object-108,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
953,1721065615305,15/07/2024 17:46:55,1721051215305,-4,15/07/2024 09:46:55,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,response,2,4450.300000000047,28217.100000000093,28224.899999997113,4450.300000000047,28217.100000000093,28224.899999997113,1,4450.300000000047,23774.599999997066,0,,Slider,Anxious Slider,3,object-107,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
954,1721065615305,15/07/2024 17:46:55,1721051215305,-4,15/07/2024 09:46:55,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,response,85,25950.40000000014,28217.100000000093,28225.199999994133,25950.40000000014,28217.100000000093,28225.199999994133,1,25950.40000000014,2274.799999993993,0,,Slider,Satisfied Slider,5,object-111,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
955,1721065615306,15/07/2024 17:46:55,1721051215306,-4,15/07/2024 09:46:55,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,response,5,12450.40000000014,28217.100000000093,28225.399999997113,12450.40000000014,28217.100000000093,28225.399999997113,1,12450.40000000014,15774.999999996973,0,,Slider,Angry Slider,7,object-114,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
956,1721065615306,15/07/2024 17:46:55,1721051215306,-4,15/07/2024 09:46:55,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,38,Ratings,Rating 1,j64n3q,1,response,31,21583.700000000186,28217.100000000093,28225.499999991152,21583.700000000186,28217.100000000093,28225.499999991152,1,21583.700000000186,6641.799999990966,0,,Slider,Excited Slider,9,object-115,Ratings,Rainbow 2.jpg,17,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
