Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Manipulation: Spreadsheet,Manipulation: EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,3
4,1766167995100,19/12/2025 18:13:15,1766167994999,-5,19/12/2025 13:13:14,169297,29,task-quo2,,51537088,66e5cf7a11cb28aa31d19da8,14784856,,complete,,69458ea842d9dbe1fae46de8,computer,Desktop or Laptop,Mac OS 10.15,Firefox 146.0,1920x1080,1920x966,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,998.9199999999983,,,,0,0,,,,1,,,Intro,NaN
5,1766167997456,19/12/2025 18:13:17,1766167997522,-5,19/12/2025 13:13:17,169297,29,task-quo2,,51537088,66e5cf7a11cb28aa31d19da8,14784856,,complete,,69458ea842d9dbe1fae46de8,computer,Desktop or Laptop,Mac OS 10.15,Firefox 146.0,1920x1080,1920x966,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2503,,,,0,0,,,,,,,end,NaN
6,1766167997789,19/12/2025 18:13:17,1766167997524,-5,19/12/2025 13:13:17,169297,29,task-quo2,,51537088,66e5cf7a11cb28aa31d19da8,14784856,,complete,,69458ea842d9dbe1fae46de8,computer,Desktop or Laptop,Mac OS 10.15,Firefox 146.0,1920x1080,1920x966,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,120976,,,,,,,,,,,,,NaN
1,1766167929410,19/12/2025 18:12:09,1766167929214,-5,19/12/2025 13:12:09,169297,29,task-quo2,,51537141,660c9fe7b2e6bf22bcc608b1,14784859,,complete,,6945950e8fa1a71facf5ea18,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x632,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766167939436,19/12/2025 18:12:19,1766167939263,-5,19/12/2025 13:12:19,169297,29,task-quo2,,51537141,660c9fe7b2e6bf22bcc608b1,14784859,,complete,,6945950e8fa1a71facf5ea18,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x632,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,,,,,,LOADING DELAY,,,A loading delay of more than 10s was detected.,,,,,,,,,,NaN
3,1766167974379,19/12/2025 18:12:54,1766167974228,-5,19/12/2025 13:12:54,169297,29,task-quo2,,51537141,660c9fe7b2e6bf22bcc608b1,14784859,,complete,,6945950e8fa1a71facf5ea18,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x632,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,28301.5,,,,0,0,,,,,,,Intro,NaN
4,1766167977915,19/12/2025 18:12:57,1766167977724,-5,19/12/2025 13:12:57,169297,29,task-quo2,,51537141,660c9fe7b2e6bf22bcc608b1,14784859,,complete,,6945950e8fa1a71facf5ea18,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x632,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,3484.0999999940395,,,yes,1,1,,,,,,,Intro,NaN
5,1766167978903,19/12/2025 18:12:58,1766167978713,-5,19/12/2025 13:12:58,169297,29,task-quo2,,51537141,660c9fe7b2e6bf22bcc608b1,14784859,,complete,,6945950e8fa1a71facf5ea18,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x632,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999.1000000000058,,,,0,0,,,,1,,,Intro,NaN
6,1766168057991,19/12/2025 18:14:17,1766168057795,-5,19/12/2025 13:14:17,169297,29,task-quo2,,51537141,660c9fe7b2e6bf22bcc608b1,14784859,,complete,,6945950e8fa1a71facf5ea18,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x632,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,77883,,,,0,0,,,,,,,end,NaN
7,1766168058517,19/12/2025 18:14:18,1766168057798,-5,19/12/2025 13:14:17,169297,29,task-quo2,,51537141,660c9fe7b2e6bf22bcc608b1,14784859,,complete,,6945950e8fa1a71facf5ea18,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x632,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,128584,,,,,,,,,,,,,NaN
1,1766170043718,19/12/2025 18:47:23,1766170043409,-5,19/12/2025 13:47:23,169297,29,task-quo2,,51538623,60dc4e2299f89a7ca94b2c91,14784875,,complete,,694593fd7e712c660dab5b73,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766170139500,19/12/2025 18:48:59,1766170139233,-5,19/12/2025 13:48:59,169297,29,task-quo2,,51538623,60dc4e2299f89a7ca94b2c91,14784875,,complete,,694593fd7e712c660dab5b73,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,91860,,,,0,0,,,,,,,Intro,NaN
3,1766170152894,19/12/2025 18:49:12,1766170152594,-5,19/12/2025 13:49:12,169297,29,task-quo2,,51538623,60dc4e2299f89a7ca94b2c91,14784875,,complete,,694593fd7e712c660dab5b73,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,13351.899999976158,,,yes,1,1,,,,,,,Intro,NaN
4,1766170153886,19/12/2025 18:49:13,1766170153592,-5,19/12/2025 13:49:13,169297,29,task-quo2,,51538623,60dc4e2299f89a7ca94b2c91,14784875,,complete,,694593fd7e712c660dab5b73,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000,,,,0,0,,,,1,,,Intro,NaN
5,1766170159767,19/12/2025 18:49:19,1766170159480,-5,19/12/2025 13:49:19,169297,29,task-quo2,,51538623,60dc4e2299f89a7ca94b2c91,14784875,,complete,,694593fd7e712c660dab5b73,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,5258.799999982119,,,,0,0,,,,,,,end,NaN
6,1766170160139,19/12/2025 18:49:20,1766170159490,-5,19/12/2025 13:49:19,169297,29,task-quo2,,51538623,60dc4e2299f89a7ca94b2c91,14784875,,complete,,694593fd7e712c660dab5b73,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,116081,,,,,,,,,,,,,NaN
1,1766168016661,19/12/2025 18:13:36,1766168016564,-5,19/12/2025 13:13:36,169297,29,task-quo2,,51537237,694362776ee0b39779195255,14784876,,complete,,694595b2afc946537a53a919,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168026369,19/12/2025 18:13:46,1766168026301,-5,19/12/2025 13:13:46,169297,29,task-quo2,,51537237,694362776ee0b39779195255,14784876,,complete,,694595b2afc946537a53a919,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,8848.09999999404,,,,0,0,,,,,,,Intro,NaN
3,1766168028864,19/12/2025 18:13:48,1766168028813,-5,19/12/2025 13:13:48,169297,29,task-quo2,,51537237,694362776ee0b39779195255,14784876,,complete,,694595b2afc946537a53a919,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,2503.300000011921,,,yes,1,1,,,,,,,Intro,NaN
4,1766168029976,19/12/2025 18:13:49,1766168029803,-5,19/12/2025 13:13:49,169297,29,task-quo2,,51537237,694362776ee0b39779195255,14784876,,complete,,694595b2afc946537a53a919,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,998.7999999999993,,,,0,0,,,,1,,,Intro,NaN
5,1766168032492,19/12/2025 18:13:52,1766168032431,-5,19/12/2025 13:13:52,169297,29,task-quo2,,51537237,694362776ee0b39779195255,14784876,,complete,,694595b2afc946537a53a919,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2500.5999999940395,,,,0,0,,,,,,,end,NaN
6,1766168032616,19/12/2025 18:13:52,1766168032435,-5,19/12/2025 13:13:52,169297,29,task-quo2,,51537237,694362776ee0b39779195255,14784876,,complete,,694595b2afc946537a53a919,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,15871,,,,,,,,,,,,,NaN
1,1766168023507,19/12/2025 18:13:43,1766168023275,-5,19/12/2025 13:13:43,169297,29,task-quo2,,51537239,682498beb28b43fa10e34496,14784877,,complete,,694595a351bcda408a73e631,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168115082,19/12/2025 18:15:15,1766168114882,-5,19/12/2025 13:15:14,169297,29,task-quo2,,51537239,682498beb28b43fa10e34496,14784877,,complete,,694595a351bcda408a73e631,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,87041.79999995232,,,,0,0,,,,,,,Intro,NaN
3,1766168126452,19/12/2025 18:15:26,1766168126241,-5,19/12/2025 13:15:26,169297,29,task-quo2,,51537239,682498beb28b43fa10e34496,14784877,,complete,,694595a351bcda408a73e631,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,11298,,,yes,1,1,,,,,,,Intro,NaN
4,1766168127414,19/12/2025 18:15:27,1766168127234,-5,19/12/2025 13:15:27,169297,29,task-quo2,,51537239,682498beb28b43fa10e34496,14784877,,complete,,694595a351bcda408a73e631,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000.3000000000029,,,,0,0,,,,1,,,Intro,NaN
5,1766168385913,19/12/2025 18:19:45,1766168383618,-5,19/12/2025 13:19:43,169297,29,task-quo2,,51537239,682498beb28b43fa10e34496,14784877,,complete,,694595a351bcda408a73e631,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,254614.89999997616,,,,0,0,,,,,,,end,NaN
6,1766168386321,19/12/2025 18:19:46,1766168383624,-5,19/12/2025 13:19:43,169297,29,task-quo2,,51537239,682498beb28b43fa10e34496,14784877,,complete,,694595a351bcda408a73e631,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,,,END TASK,,,,,360349,,,,,,,,,,,,,NaN
1,1766168109383,19/12/2025 18:15:09,1766168109158,-6,19/12/2025 12:15:09,169297,29,task-quo2,,51537338,663d78724bf4501737f36653,14784893,,complete,,6945956a2577e4aa12ca7760,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1680x1050,1470x904,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168370314,19/12/2025 18:19:30,1766168369628,-6,19/12/2025 12:19:29,169297,29,task-quo2,,51537338,663d78724bf4501737f36653,14784893,,complete,,6945956a2577e4aa12ca7760,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1680x1050,1470x904,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,259654,,,,0,0,,,,,,,Intro,NaN
3,1766168371273,19/12/2025 18:19:31,1766168371099,-6,19/12/2025 12:19:31,169297,29,task-quo2,,51537338,663d78724bf4501737f36653,14784893,,complete,,6945956a2577e4aa12ca7760,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1680x1050,1470x904,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,1456.6000000238419,,,yes,1,1,,,,,,,Intro,NaN
4,1766168372238,19/12/2025 18:19:32,1766168372087,-6,19/12/2025 12:19:32,169297,29,task-quo2,,51537338,663d78724bf4501737f36653,14784893,,complete,,6945956a2577e4aa12ca7760,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1680x1050,1470x904,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1001,,,,0,0,,,,1,,,Intro,NaN
5,1766168374309,19/12/2025 18:19:34,1766168374158,-6,19/12/2025 12:19:34,169297,29,task-quo2,,51537338,663d78724bf4501737f36653,14784893,,complete,,6945956a2577e4aa12ca7760,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1680x1050,1470x904,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2035.5,,,,0,0,,,,,,,end,NaN
6,1766168374519,19/12/2025 18:19:34,1766168374170,-6,19/12/2025 12:19:34,169297,29,task-quo2,,51537338,663d78724bf4501737f36653,14784893,,complete,,6945956a2577e4aa12ca7760,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1680x1050,1470x904,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,265011,,,,,,,,,,,,,NaN
1,1766168151044,19/12/2025 18:15:51,1766168150876,-6,19/12/2025 12:15:50,169297,29,task-quo2,,51537363,6631b0ab30153f0b76483e0a,14784895,,complete,,69459500e2a55f64bd10a78a,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,820x1180,1180x713,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168153392,19/12/2025 18:15:53,1766168153265,-6,19/12/2025 12:15:53,169297,29,task-quo2,,51537363,6631b0ab30153f0b76483e0a,14784895,,complete,,69459500e2a55f64bd10a78a,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,820x1180,1180x713,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,2100,,,,0,0,,,,,,,Intro,NaN
3,1766168155279,19/12/2025 18:15:55,1766168155154,-6,19/12/2025 12:15:55,169297,29,task-quo2,,51537363,6631b0ab30153f0b76483e0a,14784895,,complete,,69459500e2a55f64bd10a78a,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,820x1180,1180x713,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,1874,,,yes,1,1,,,,,,,Intro,NaN
4,1766168156229,19/12/2025 18:15:56,1766168156126,-6,19/12/2025 12:15:56,169297,29,task-quo2,,51537363,6631b0ab30153f0b76483e0a,14784895,,complete,,69459500e2a55f64bd10a78a,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,820x1180,1180x713,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000,,,,0,0,,,,1,,,Intro,NaN
5,1766168159700,19/12/2025 18:15:59,1766168159579,-6,19/12/2025 12:15:59,169297,29,task-quo2,,51537363,6631b0ab30153f0b76483e0a,14784895,,complete,,69459500e2a55f64bd10a78a,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,820x1180,1180x713,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,3422,,,,0,0,,,,,,,end,NaN
6,1766168159889,19/12/2025 18:15:59,1766168159582,-6,19/12/2025 12:15:59,169297,29,task-quo2,,51537363,6631b0ab30153f0b76483e0a,14784895,,complete,,69459500e2a55f64bd10a78a,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,820x1180,1180x713,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,8707,,,,,,,,,,,,,NaN
1,1766168413404,19/12/2025 18:20:13,1766168413536,-6,19/12/2025 12:20:13,169297,29,task-quo2,,51537572,675b6faf10ae4b79d1d6455e,14784897,,complete,,6945960f1e3492111829a9e4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1707x960,1707x948,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168423457,19/12/2025 18:20:23,1766168423585,-6,19/12/2025 12:20:23,169297,29,task-quo2,,51537572,675b6faf10ae4b79d1d6455e,14784897,,complete,,6945960f1e3492111829a9e4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1707x960,1707x948,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,,,,,,LOADING DELAY,,,A loading delay of more than 10s was detected.,,,,,,,,,,NaN
3,1766168697207,19/12/2025 18:24:57,1766168690652,-6,19/12/2025 12:24:50,169297,29,task-quo2,,51537572,675b6faf10ae4b79d1d6455e,14784897,,complete,,6945960f1e3492111829a9e4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1707x960,1707x948,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,265562.39999997616,,,,0,0,,,,,,,Intro,NaN
4,1766168718994,19/12/2025 18:25:18,1766168718820,-6,19/12/2025 12:25:18,169297,29,task-quo2,,51537572,675b6faf10ae4b79d1d6455e,14784897,,complete,,6945960f1e3492111829a9e4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1707x960,1707x948,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,28148,,,yes,1,1,,,,,,,Intro,NaN
5,1766168720255,19/12/2025 18:25:20,1766168719801,-6,19/12/2025 12:25:19,169297,29,task-quo2,,51537572,675b6faf10ae4b79d1d6455e,14784897,,complete,,6945960f1e3492111829a9e4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1707x960,1707x948,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999.5999999999767,,,,0,0,,,,1,,,Intro,NaN
6,1766168758426,19/12/2025 18:25:58,1766168758178,-6,19/12/2025 12:25:58,169297,29,task-quo2,,51537572,675b6faf10ae4b79d1d6455e,14784897,,complete,,6945960f1e3492111829a9e4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1707x960,1707x948,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,38191.89999997616,,,,0,0,,,,,,,end,NaN
7,1766168763747,19/12/2025 18:26:03,1766168758185,-6,19/12/2025 12:25:58,169297,29,task-quo2,,51537572,675b6faf10ae4b79d1d6455e,14784897,,complete,,6945960f1e3492111829a9e4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1707x960,1707x948,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,344649,,,,,,,,,,,,,NaN
1,1766168186936,19/12/2025 18:16:26,1766168186332,-5,19/12/2025 13:16:26,169297,29,task-quo2,,51537394,67e1dc9c35b6facf1079fb30,14784898,,complete,,6945947c15c26836cf382836,computer,Desktop or Laptop,Windows 10,Chrome 141.0.0.0,1366x768,1280x585,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168251953,19/12/2025 18:17:31,1766168249684,-5,19/12/2025 13:17:29,169297,29,task-quo2,,51537394,67e1dc9c35b6facf1079fb30,14784898,,complete,,6945947c15c26836cf382836,computer,Desktop or Laptop,Windows 10,Chrome 141.0.0.0,1366x768,1280x585,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,59673.699999809265,,,,0,0,,,,,,,Intro,NaN
3,1766168259425,19/12/2025 18:17:39,1766168256772,-5,19/12/2025 13:17:36,169297,29,task-quo2,,51537394,67e1dc9c35b6facf1079fb30,14784898,,complete,,6945947c15c26836cf382836,computer,Desktop or Laptop,Windows 10,Chrome 141.0.0.0,1366x768,1280x585,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,7057.799999952316,,,yes,1,1,,,,,,,Intro,NaN
4,1766168259791,19/12/2025 18:17:39,1766168257756,-5,19/12/2025 13:17:37,169297,29,task-quo2,,51537394,67e1dc9c35b6facf1079fb30,14784898,,complete,,6945947c15c26836cf382836,computer,Desktop or Laptop,Windows 10,Chrome 141.0.0.0,1366x768,1280x585,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999.3000000000029,,,,0,0,,,,1,,,Intro,NaN
5,1766168265367,19/12/2025 18:17:45,1766168264781,-5,19/12/2025 13:17:44,169297,29,task-quo2,,51537394,67e1dc9c35b6facf1079fb30,14784898,,complete,,6945947c15c26836cf382836,computer,Desktop or Laptop,Windows 10,Chrome 141.0.0.0,1366x768,1280x585,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,6841.700000047684,,,,0,0,,,,,,,end,NaN
6,1766168266047,19/12/2025 18:17:46,1766168264791,-5,19/12/2025 13:17:44,169297,29,task-quo2,,51537394,67e1dc9c35b6facf1079fb30,14784898,,complete,,6945947c15c26836cf382836,computer,Desktop or Laptop,Windows 10,Chrome 141.0.0.0,1366x768,1280x585,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,,,END TASK,,,,,78460,,,,,,,,,,,,,NaN
1,1766168173444,19/12/2025 18:16:13,1766168173280,-8,19/12/2025 10:16:13,169297,29,task-quo2,,51537384,66465704f0921cfc20ba6e57,14784900,,complete,,6945964fd76fa5e907c7e194,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1440x900,1438x696,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168183840,19/12/2025 18:16:23,1766168183723,-8,19/12/2025 10:16:23,169297,29,task-quo2,,51537384,66465704f0921cfc20ba6e57,14784900,,complete,,6945964fd76fa5e907c7e194,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1440x900,1438x696,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,9858,,,,0,0,,,,,,,Intro,NaN
3,1766168185211,19/12/2025 18:16:25,1766168185017,-8,19/12/2025 10:16:25,169297,29,task-quo2,,51537384,66465704f0921cfc20ba6e57,14784900,,complete,,6945964fd76fa5e907c7e194,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1440x900,1438x696,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,1286,,,yes,1,1,,,,,,,Intro,NaN
4,1766168186190,19/12/2025 18:16:26,1766168186011,-8,19/12/2025 10:16:26,169297,29,task-quo2,,51537384,66465704f0921cfc20ba6e57,14784900,,complete,,6945964fd76fa5e907c7e194,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1440x900,1438x696,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000,,,,0,0,,,,1,,,Intro,NaN
5,1766168188935,19/12/2025 18:16:28,1766168188815,-8,19/12/2025 10:16:28,169297,29,task-quo2,,51537384,66465704f0921cfc20ba6e57,14784900,,complete,,6945964fd76fa5e907c7e194,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1440x900,1438x696,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2452.999999999998,,,,0,0,,,,,,,end,NaN
6,1766168189152,19/12/2025 18:16:29,1766168188818,-8,19/12/2025 10:16:28,169297,29,task-quo2,,51537384,66465704f0921cfc20ba6e57,14784900,,complete,,6945964fd76fa5e907c7e194,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1440x900,1438x696,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,15538,,,,,,,,,,,,,NaN
1,1766168193963,19/12/2025 18:16:33,1766168192531,-5,19/12/2025 13:16:32,169297,29,task-quo2,,51537401,67c78fbc58d20f4b7fe41479,14784901,,complete,,694595f971fa3074386b322d,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1280x720,1366x641,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
